,t,i,j,k,v,q
23268,2021,12,352,621210,0.052,        0.001
23269,2021,12,352,621590,0.019,           NA
23270,2021,12,352,640351,0.059,           NA
23271,2021,12,352,640399,0.254,        0.006
23272,2021,12,352,640590,0.15,        0.004
23273,2021,12,352,711719,0.614,        0.003
23274,2021,12,352,731816,0.01,        0.001
23275,2021,12,352,870899,0.952,        0.066
23276,2021,12,360,10600,0.55,        0.024
23277,2021,12,360,80410,1477.228,      931.175
23278,2021,12,360,121299,18.494,       25.000
23279,2021,12,360,270900,257799.855,   582426.100
23280,2021,12,360,294200,0.002,        0.001
23281,2021,12,360,300490,0.05,        0.001
23282,2021,12,360,300610,1.627,        0.010
23283,2021,12,360,330499,0.039,        0.005
23284,2021,12,360,340490,0.001,        0.001
23285,2021,12,360,392690,0.007,        0.001
23286,2021,12,360,400811,0.008,        0.001
23287,2021,12,360,420310,0.039,        0.012
23288,2021,12,360,442190,0.085,        0.005
23289,2021,12,360,490110,0.078,        0.036
23290,2021,12,360,490700,0.172,        0.079
23291,2021,12,360,560129,0.003,        0.001
23292,2021,12,360,600299,0.002,        0.001
23293,2021,12,360,620891,0.07,        0.021
23294,2021,12,360,621050,0.029,        0.004
23295,2021,12,360,732690,0.321,        0.001
23296,2021,12,360,841330,0.61,        0.009
23297,2021,12,360,842123,0.018,        0.001
23298,2021,12,360,843143,51.676,        7.660
23299,2021,12,360,843149,0.979,        0.009
23300,2021,12,360,847199,18.227,        0.065
23301,2021,12,360,852520,0.043,        0.001
23302,2021,12,360,854470,1.387,        0.001
23303,2021,12,360,900190,0.046,        0.007
23304,2021,12,360,903180,1.32,        0.002
23305,2021,12,372,51199,0.024,        0.004
23306,2021,12,372,80410,77.13,       31.576
23307,2021,12,372,80420,0.021,        0.004
23308,2021,12,372,91099,0.159,        0.005
23309,2021,12,372,100400,0.018,        0.003
23310,2021,12,372,150990,0.003,        0.001
23311,2021,12,372,160239,0.017,        0.008
23312,2021,12,372,170310,576.909,     3000.000
23313,2021,12,372,170490,0.007,        0.001
23314,2021,12,372,190230,0.005,        0.002
23315,2021,12,372,190240,0.002,        0.001
23316,2021,12,372,190590,0.066,        0.005
23317,2021,12,372,210230,0.005,        0.002
23318,2021,12,372,210420,0.014,        0.001
23319,2021,12,372,210690,1.045,        0.105
23320,2021,12,372,220210,0.727,        0.109
23321,2021,12,372,220290,0.02,        0.021
23322,2021,12,372,280429,9253.696,      100.294
23323,2021,12,372,300290,0.08,        0.002
23324,2021,12,372,300390,0.144,        0.011
23325,2021,12,372,300432,0.001,        0.001
23326,2021,12,372,300450,0.095,        0.002
23327,2021,12,372,300490,0.335,        0.009
23328,2021,12,372,300650,0.044,        0.001
23329,2021,12,372,310210,14250.995,    31664.100
23330,2021,12,372,310530,3042.785,     4350.000
23331,2021,12,372,321490,0.003,        0.007
23332,2021,12,372,330210,0.072,        0.001
23333,2021,12,372,330420,0.028,        0.009
23334,2021,12,372,330499,0.757,        0.112
23335,2021,12,372,330590,0.051,        0.003
23336,2021,12,372,330610,0.007,        0.001
23337,2021,12,372,340600,0.003,        0.001
23338,2021,12,372,350790,0.19,        0.001
23339,2021,12,372,392042,0.009,        0.005
23340,2021,12,372,392690,0.024,        0.002
23341,2021,12,372,420211,0.001,           NA
23342,2021,12,372,420219,0.001,           NA
23343,2021,12,372,420222,0.226,        0.002
23344,2021,12,372,420310,0.025,           NA
23345,2021,12,372,420330,0.001,           NA
23346,2021,12,372,460290,0.018,        0.002
23347,2021,12,372,481720,0.004,           NA
23348,2021,12,372,481830,0.005,        0.001
23349,2021,12,372,481840,0.006,        0.001
23350,2021,12,372,481950,0.003,        0.001
23351,2021,12,372,490110,0.001,           NA
23352,2021,12,372,490199,0.079,        0.002
23353,2021,12,372,570299,0.07,        0.007
23354,2021,12,372,610230,0.16,        0.001
23355,2021,12,372,610329,0.03,        0.001
23356,2021,12,372,610341,0.31,        0.004
23357,2021,12,372,610433,0.116,        0.001
23358,2021,12,372,610441,0.368,        0.001
23359,2021,12,372,610444,0.13,        0.003
23360,2021,12,372,610449,0.005,        0.001
23361,2021,12,372,610452,0.357,        0.007
23362,2021,12,372,610461,0.226,        0.001
23363,2021,12,372,610462,0.312,        0.004
23364,2021,12,372,610510,0.099,        0.001
23365,2021,12,372,610620,0.102,        0.003
23366,2021,12,372,610899,0.048,        0.007
23367,2021,12,372,610910,0.045,        0.003
23368,2021,12,372,610990,0.054,        0.003
23369,2021,12,372,611020,0.013,        0.002
23370,2021,12,372,611420,0.022,        0.001
23371,2021,12,372,620113,0.169,        0.004
23372,2021,12,372,620342,0.175,        0.002
23373,2021,12,372,620343,0.02,        0.001
23374,2021,12,372,620349,0.009,        0.001
23375,2021,12,372,620443,0.014,        0.001
23376,2021,12,372,620449,0.383,        0.009
23377,2021,12,372,620469,0.013,        0.002
23378,2021,12,372,620640,0.002,           NA
23379,2021,12,372,620920,0.121,        0.003
23380,2021,12,372,621050,0.132,        0.011
23381,2021,12,372,621420,0.026,        0.003
23382,2021,12,372,621430,0.006,        0.001
23383,2021,12,372,621490,0.039,        0.002
23384,2021,12,372,621710,0.013,        0.002
23385,2021,12,372,630399,0.005,           NA
23386,2021,12,372,640319,0.011,        0.003
23387,2021,12,372,640351,0.203,        0.001
23388,2021,12,372,640359,0.035,           NA
23389,2021,12,372,640391,0.447,        0.007
23390,2021,12,372,640399,0.112,        0.001
23391,2021,12,372,640590,0.117,        0.006
23392,2021,12,372,650400,0.005,        0.001
23393,2021,12,372,650590,0.001,           NA
23394,2021,12,372,700529,43.774,       79.416
23395,2021,12,372,700991,9.318,       23.112
23396,2021,12,372,711320,0.04,        0.002
23397,2021,12,372,711790,0.181,        0.007
23398,2021,12,372,721420,3471.524,     4746.540
23399,2021,12,372,732620,0.002,           NA
23400,2021,12,372,760719,0.219,        0.003
23401,2021,12,372,760720,0.017,        0.006
23402,2021,12,372,821490,0.3,        0.008
23403,2021,12,372,841330,0.839,        0.008
23404,2021,12,372,842290,0.325,        0.078
23405,2021,12,372,844833,0.005,           NA
23406,2021,12,372,847191,0.088,           NA
23407,2021,12,372,847193,0.37,        0.002
